category,pro_name,pro_price,pro_review,pro_url
moi,Son lì mịn môi L'Oreal Paris Color Riche Matte 3.7g,195000.00,1967,https://www.lazada.vn/products/son-li-min-moi-loreal-paris-color-riche-matte-37g-i257714775-s356155059.html?search=1
moi,Son Kem Chuẩn Lì Giữ Màu 16h Maybelline New York Super Stay Matte Ink 5ml,172000.00,226,https://www.lazada.vn/products/son-kem-chuan-li-giu-mau-16h-maybelline-new-york-super-stay-matte-ink-5ml-i258092862-s357583164.html?search=1
moi,Son kem lì nhẹ môi cao cấp Rouge Signature L’Oréal Paris 7ml,232000.00,165,https://www.lazada.vn/products/son-kem-li-nhe-moi-cao-cap-rouge-signature-loreal-paris-7ml-i264100837-s378274242.html?search=1
moi,Son Kem Lì Black Rouge Air Fit Velvet Tint [Best Seller],119000.00,214,https://www.lazada.vn/products/son-kem-li-black-rouge-air-fit-velvet-tint-best-seller-i254265605-s364794429.html?search=1
moi,"Son môi VIBELY cao cấp, son kem - [ToTo Shop]",55000.00,182,https://www.lazada.vn/products/son-moi-vibely-cao-cap-son-kem-toto-shop-i257442109-s360075930.html?search=1
moi,"Set Son Kem Holdlive HOLD LIVE Light Matte Lip Glaze, Hold LIve",109000.00,61,https://www.lazada.vn/products/set-son-kem-holdlive-hold-live-light-matte-lip-glaze-hold-live-i269078192-s393976889.html?search=1
moi,SON KEM LÌ SIÊU MỊN BLACK ROUGE AIR FIT VELVET TINT VERSION 2,109000.00,250,https://www.lazada.vn/products/son-kem-li-sieu-min-black-rouge-air-fit-velvet-tint-version-2-i257203310-s354672502.html?search=1
moi,Son thỏi lì siêu nhẹ môi Baby Sexy Ver1 Kèm quà tri ân.,88000.00,226,https://www.lazada.vn/products/son-thoi-li-sieu-nhe-moi-baby-sexy-ver1-kem-qua-tri-an-i254143920-s343686762.html?search=1
moi,Son Miss Rôse 3D Trắng Với 6 Tông Màu Sang Chảnh,21000.00,62,https://www.lazada.vn/products/son-miss-rose-3d-trang-voi-6-tong-mau-sang-chanh-i273640155-s417344133.html?search=1
moi,Set 5 Son Kem Hold Live Morandi Orchid Love Matte Lip Chính Hãng Holdlive nội địa Trung HL270,169000.00,9,https://www.lazada.vn/products/set-5-son-kem-hold-live-morandi-orchid-love-matte-lip-chinh-hang-holdlive-noi-dia-trung-hl270-i272474945-s429200686.html?search=1
moi,Son Xăm WOW  L1651,29000.00,85,https://www.lazada.vn/products/son-xam-wow-l1651-i268354359-s399486930.html?search=1
moi,Son bậm môi Matte,27550,219,https://www.lazada.vn/products/son-bam-moi-matte-i246748039-s318005399.html?search=1
moi,SON KEM GẤC DỀN MẸ KEN COMBO 1 SON 1 DƯỠNG MÀU ĐỎ TƯƠI-CHẤT SON LỲ BỀN MÀU AN TOÀN TƯƠI MƯỚT MÔI,250000.00,1,https://www.lazada.vn/products/son-kem-gac-den-me-ken-combo-1-son-1-duong-mau-do-tuoi-chat-son-ly-ben-mau-an-toan-tuoi-muot-moi-i246122424-s315999351.html?search=1
moi,Son Kem Lì Chou Chou Professional Matt Lip Color,70000.00,0,https://www.lazada.vn/products/son-kem-li-chou-chou-professional-matt-lip-color-i279132910-s435188455.html?search=1
moi,Son kem lì Bbia Last Velvet Lip Tint màu 17 - cam hồng coral,150000.00,12,https://www.lazada.vn/products/son-kem-li-bbia-last-velvet-lip-tint-mau-17-cam-hong-coral-i265722898-s382720010.html?search=1
moi,Son Miss Rôse 3D Đen Với 6 Tông Màu Sang Chảnh,21000.00,0,https://www.lazada.vn/products/son-miss-rose-3d-den-voi-6-tong-mau-sang-chanh-i279648599-s436520472.html?search=1
moi,Son kem Fresh Creamy - thương hiệu Zureo Hàn Quốc ,159000.00,0,https://www.lazada.vn/products/son-kem-fresh-creamy-thuong-hieu-zureo-han-quoc-i212831228-s266548640.html?search=1
moi,Son môi Nhật Bản,300000.00,0,https://www.lazada.vn/products/son-moi-nhat-ban-i246378166-s316531526.html?search=1
moi,Son Gió Moodmatcher Luxe Mỹ,105000.00,4,https://www.lazada.vn/products/son-gio-moodmatcher-luxe-my-i210148012-s264435006.html?search=1
moi,Son STYLE 71 Hàn Quốc ( Màu cam tươi #004),120000.00,0,https://www.lazada.vn/products/son-style-71-han-quoc-mau-cam-tuoi-004-i279774165-s436766398.html?search=1
moi,Son kem lì KIMUSE,80000.00,0,https://www.lazada.vn/products/son-kem-li-kimuse-i257214492-s354354848.html?search=1
moi,Son kem nhung siêu lì và mềm môi Gella's,29000.00,40,https://www.lazada.vn/products/son-kem-nhung-sieu-li-va-mem-moi-gellas-i273300526-s416698326.html?search=1
moi,Son kem lì siêu nhẹ môi Baby Sexy (Kèm son dưỡng+quà tri ân),119000.00,130,https://www.lazada.vn/products/son-kem-li-sieu-nhe-moi-baby-sexy-kem-son-duongqua-tri-an-i254453231-s343672939.html?search=1
moi,Son kem lì NYX Professional Makeup Soft Matte Lip Cream 8ml,190000.00,0,https://www.lazada.vn/products/son-kem-li-nyx-professional-makeup-soft-matte-lip-cream-8ml-i263596341-s376936268.html?search=1
moi,Son diorific mat 540 Magicque màu hồng cam hàng tester không hộp,880000.00,0,https://www.lazada.vn/products/son-diorific-mat-540-magicque-mau-hong-cam-hang-tester-khong-hop-i279748719-s436754028.html?search=1
moi,Son Bourjois. Velvet #07 Nude,140000.00,0,https://www.lazada.vn/products/son-bourjois-velvet-07-nude-i260088963-s364289057.html?search=1
moi,[3CE] Son 3CE Velvet Lip Tint #daffodil Đỏ đất,239000.00,0,https://www.lazada.vn/products/3ce-son-3ce-velvet-lip-tint-daffodil-do-dat-i280096726-s437490005.html?search=1
moi,Son novo 9 ô 9 màu thời thượng,45000.00,0,https://www.lazada.vn/products/son-novo-9-o-9-mau-thoi-thuong-i249176558-s327694181.html?search=1
moi,Son Dog Gold Charm thỏi lỳ,159000.00,0,https://www.lazada.vn/products/son-dog-gold-charm-thoi-ly-i252902116-s337419970.html?search=1
moi,[3CE] Son Kem 3CE Soft Lip Lacquer,240000.00,0,https://www.lazada.vn/products/3ce-son-kem-3ce-soft-lip-lacquer-i244299012-s312984464.html?search=1
moi,Son lì quý tộc siêu sang chảnh cho quý cô sành điệu sang chảnh,130000.00,0,https://www.lazada.vn/products/son-li-quy-toc-sieu-sang-chanh-cho-quy-co-sanh-dieu-sang-chanh-i279932036-s437006759.html?search=1
moi,Khay đựng son 24 ô,45000.00,0,https://www.lazada.vn/products/khay-dung-son-24-o-i248302005-s361643504.html?search=1
moi,"Son sáp handmade thiên nhiên (nguyên liệu từ nhập từ Mỹ, Nguyên liệu 100% tự nhiên, không chứa chì, thủy ngân và hóa chất độc hại ,Tuyệt đối không dùng nguyên liệu kém chất lượng từ Trung Quốc, Màu son lên môi chuẩn và màu thời thượng dễ lựa chọn)",219000.00,0,https://www.lazada.vn/products/son-sap-handmade-thien-nhien-nguyen-lieu-tu-nhap-tu-my-nguyen-lieu-100-tu-nhien-khong-chua-chi-thuy-ngan-va-hoa-chat-doc-hai-tuyet-doi-khong-dung-nguyen-lieu-kem-chat-luong-tu-trung-quoc-mau-son-len-moi-chuan-va-mau-thoi-thuong-de-lua-chon-i256118866-s350699738.html?search=1
moi,COMBO son thỏi lỳ Gold + kem chống nắng Pearl Sun Cream,495000.00,0,https://www.lazada.vn/products/combo-son-thoi-ly-gold-kem-chong-nang-pearl-sun-cream-i262834354-s374702091.html?search=1
moi,Son Lì Dạng Bút Flat Velvet Lipstick - SLTFS05,215000.00,0,https://www.lazada.vn/products/son-li-dang-but-flat-velvet-lipstick-sltfs05-i251011073-s332294167.html?search=1
moi,Son Kem Dưỡng Ẩm Bingju Honey Tint Lipstick,69000.00,0,https://www.lazada.vn/products/son-kem-duong-am-bingju-honey-tint-lipstick-i278788693-s434180355.html?search=1
moi,Son lì quý tộc siêu sang chảnh cho quý cô sành điệu cao cấp,130000.00,0,https://www.lazada.vn/products/son-li-quy-toc-sieu-sang-chanh-cho-quy-co-sanh-dieu-cao-cap-i279908893-s437012863.html?search=1
moi,Son TF gold black siêu sang,89000.00,0,https://www.lazada.vn/products/son-tf-gold-black-sieu-sang-i279916455-s437044083.html?search=1
moi,Son kem lì Romand Lip Driver On Your Lips - Tặng kèm móc khóa đính hạt siêu dễ thương,199000.00,0,https://www.lazada.vn/products/son-kem-li-romand-lip-driver-on-your-lips-tang-kem-moc-khoa-dinh-hat-sieu-de-thuong-i279396006-s435888618.html?search=1
moi,Sét 5 son sáp Hold Live,179000.00,28,https://www.lazada.vn/products/set-5-son-sap-hold-live-i272472441-s413168039.html?search=1
moi,Son lì mịn môi L'Oreal Paris Color Riche Matte 3.7g,195000.00,1967,https://www.lazada.vn/products/son-li-min-moi-loreal-paris-color-riche-matte-37g-i257714775-s356155059.html?search=1
moi,Son Kem Lì Black Rouge Air Fit Velvet Tint [Best Seller],119000.00,214,https://www.lazada.vn/products/son-kem-li-black-rouge-air-fit-velvet-tint-best-seller-i254265605-s364794429.html?search=1
moi,"Son môi VIBELY cao cấp, son kem - [ToTo Shop]",55000.00,182,https://www.lazada.vn/products/son-moi-vibely-cao-cap-son-kem-toto-shop-i257442109-s360075930.html?search=1
moi,"Set Son Kem Holdlive HOLD LIVE Light Matte Lip Glaze, Hold LIve",109000.00,61,https://www.lazada.vn/products/set-son-kem-holdlive-hold-live-light-matte-lip-glaze-hold-live-i269078192-s393976889.html?search=1
moi,SON KEM LÌ SIÊU MỊN BLACK ROUGE AIR FIT VELVET TINT VERSION 2,109000.00,250,https://www.lazada.vn/products/son-kem-li-sieu-min-black-rouge-air-fit-velvet-tint-version-2-i257203310-s354672502.html?search=1
moi,Son Kem Chuẩn Lì Giữ Màu 16h Maybelline New York Super Stay Matte Ink 5ml,172000.00,226,https://www.lazada.vn/products/son-kem-chuan-li-giu-mau-16h-maybelline-new-york-super-stay-matte-ink-5ml-i258092862-s357583164.html?search=1
moi,Son thỏi lì siêu nhẹ môi Baby Sexy Ver1 Kèm quà tri ân.,88000.00,226,https://www.lazada.vn/products/son-thoi-li-sieu-nhe-moi-baby-sexy-ver1-kem-qua-tri-an-i254143920-s343686762.html?search=1
moi,Son Miss Rôse 3D Trắng Với 6 Tông Màu Sang Chảnh,21000.00,62,https://www.lazada.vn/products/son-miss-rose-3d-trang-voi-6-tong-mau-sang-chanh-i273640155-s417344133.html?search=1
moi,Son kem lì nhẹ môi cao cấp Rouge Signature L’Oréal Paris 7ml,232000.00,165,https://www.lazada.vn/products/son-kem-li-nhe-moi-cao-cap-rouge-signature-loreal-paris-7ml-i264100837-s378274242.html?search=1
moi,Set 5 Son Kem Hold Live Morandi Orchid Love Matte Lip Chính Hãng Holdlive nội địa Trung HL270,169000.00,9,https://www.lazada.vn/products/set-5-son-kem-hold-live-morandi-orchid-love-matte-lip-chinh-hang-holdlive-noi-dia-trung-hl270-i272474945-s429200686.html?search=1
moi,Son Xăm WOW  L1651,29000.00,85,https://www.lazada.vn/products/son-xam-wow-l1651-i268354359-s399486930.html?search=1
moi,Son bậm môi Matte,27550,219,https://www.lazada.vn/products/son-bam-moi-matte-i246748039-s318005399.html?search=1
moi,SON KEM GẤC DỀN MẸ KEN COMBO 1 SON 1 DƯỠNG MÀU ĐỎ TƯƠI-CHẤT SON LỲ BỀN MÀU AN TOÀN TƯƠI MƯỚT MÔI,250000.00,1,https://www.lazada.vn/products/son-kem-gac-den-me-ken-combo-1-son-1-duong-mau-do-tuoi-chat-son-ly-ben-mau-an-toan-tuoi-muot-moi-i246122424-s315999351.html?search=1
moi,Son Kem Lì Chou Chou Professional Matt Lip Color,70000.00,0,https://www.lazada.vn/products/son-kem-li-chou-chou-professional-matt-lip-color-i279132910-s435188455.html?search=1
moi,Son kem lì Bbia Last Velvet Lip Tint màu 17 - cam hồng coral,150000.00,12,https://www.lazada.vn/products/son-kem-li-bbia-last-velvet-lip-tint-mau-17-cam-hong-coral-i265722898-s382720010.html?search=1
moi,Son Miss Rôse 3D Đen Với 6 Tông Màu Sang Chảnh,21000.00,0,https://www.lazada.vn/products/son-miss-rose-3d-den-voi-6-tong-mau-sang-chanh-i279648599-s436520472.html?search=1
moi,Son kem Fresh Creamy - thương hiệu Zureo Hàn Quốc ,159000.00,0,https://www.lazada.vn/products/son-kem-fresh-creamy-thuong-hieu-zureo-han-quoc-i212831228-s266548640.html?search=1
moi,Son môi Nhật Bản,300000.00,0,https://www.lazada.vn/products/son-moi-nhat-ban-i246378166-s316531526.html?search=1
moi,Son Gió Moodmatcher Luxe Mỹ,105000.00,4,https://www.lazada.vn/products/son-gio-moodmatcher-luxe-my-i210148012-s264435006.html?search=1
moi,Son STYLE 71 Hàn Quốc ( Màu cam tươi #004),120000.00,0,https://www.lazada.vn/products/son-style-71-han-quoc-mau-cam-tuoi-004-i279774165-s436766398.html?search=1
moi,Son kem lì KIMUSE,80000.00,0,https://www.lazada.vn/products/son-kem-li-kimuse-i257214492-s354354848.html?search=1
moi,Son kem nhung siêu lì và mềm môi Gella's,29000.00,40,https://www.lazada.vn/products/son-kem-nhung-sieu-li-va-mem-moi-gellas-i273300526-s416698326.html?search=1
moi,Son kem lì siêu nhẹ môi Baby Sexy (Kèm son dưỡng+quà tri ân),119000.00,130,https://www.lazada.vn/products/son-kem-li-sieu-nhe-moi-baby-sexy-kem-son-duongqua-tri-an-i254453231-s343672939.html?search=1
moi,Son kem lì NYX Professional Makeup Soft Matte Lip Cream 8ml,190000.00,0,https://www.lazada.vn/products/son-kem-li-nyx-professional-makeup-soft-matte-lip-cream-8ml-i263596341-s376936268.html?search=1
moi,Son diorific mat 540 Magicque màu hồng cam hàng tester không hộp,880000.00,0,https://www.lazada.vn/products/son-diorific-mat-540-magicque-mau-hong-cam-hang-tester-khong-hop-i279748719-s436754028.html?search=1
moi,Son Bourjois. Velvet #07 Nude,140000.00,0,https://www.lazada.vn/products/son-bourjois-velvet-07-nude-i260088963-s364289057.html?search=1
moi,[3CE] Son 3CE Velvet Lip Tint #daffodil Đỏ đất,239000.00,0,https://www.lazada.vn/products/3ce-son-3ce-velvet-lip-tint-daffodil-do-dat-i280096726-s437490005.html?search=1
moi,Son novo 9 ô 9 màu thời thượng,45000.00,0,https://www.lazada.vn/products/son-novo-9-o-9-mau-thoi-thuong-i249176558-s327694181.html?search=1
moi,Son Dog Gold Charm thỏi lỳ,159000.00,0,https://www.lazada.vn/products/son-dog-gold-charm-thoi-ly-i252902116-s337419970.html?search=1
moi,[3CE] Son Kem 3CE Soft Lip Lacquer,240000.00,0,https://www.lazada.vn/products/3ce-son-kem-3ce-soft-lip-lacquer-i244299012-s312984464.html?search=1
moi,Son lì quý tộc siêu sang chảnh cho quý cô sành điệu sang chảnh,130000.00,0,https://www.lazada.vn/products/son-li-quy-toc-sieu-sang-chanh-cho-quy-co-sanh-dieu-sang-chanh-i279932036-s437006759.html?search=1
moi,Khay đựng son 24 ô,45000.00,0,https://www.lazada.vn/products/khay-dung-son-24-o-i248302005-s361643504.html?search=1
moi,"Son sáp handmade thiên nhiên (nguyên liệu từ nhập từ Mỹ, Nguyên liệu 100% tự nhiên, không chứa chì, thủy ngân và hóa chất độc hại ,Tuyệt đối không dùng nguyên liệu kém chất lượng từ Trung Quốc, Màu son lên môi chuẩn và màu thời thượng dễ lựa chọn)",219000.00,0,https://www.lazada.vn/products/son-sap-handmade-thien-nhien-nguyen-lieu-tu-nhap-tu-my-nguyen-lieu-100-tu-nhien-khong-chua-chi-thuy-ngan-va-hoa-chat-doc-hai-tuyet-doi-khong-dung-nguyen-lieu-kem-chat-luong-tu-trung-quoc-mau-son-len-moi-chuan-va-mau-thoi-thuong-de-lua-chon-i256118866-s350699738.html?search=1
moi,COMBO son thỏi lỳ Gold + kem chống nắng Pearl Sun Cream,495000.00,0,https://www.lazada.vn/products/combo-son-thoi-ly-gold-kem-chong-nang-pearl-sun-cream-i262834354-s374702091.html?search=1
moi,Son Lì Dạng Bút Flat Velvet Lipstick - SLTFS05,215000.00,0,https://www.lazada.vn/products/son-li-dang-but-flat-velvet-lipstick-sltfs05-i251011073-s332294167.html?search=1
moi,Son Kem Dưỡng Ẩm Bingju Honey Tint Lipstick,69000.00,0,https://www.lazada.vn/products/son-kem-duong-am-bingju-honey-tint-lipstick-i278788693-s434180355.html?search=1
moi,Son lì quý tộc siêu sang chảnh cho quý cô sành điệu cao cấp,130000.00,0,https://www.lazada.vn/products/son-li-quy-toc-sieu-sang-chanh-cho-quy-co-sanh-dieu-cao-cap-i279908893-s437012863.html?search=1
moi,Son TF gold black siêu sang,89000.00,0,https://www.lazada.vn/products/son-tf-gold-black-sieu-sang-i279916455-s437044083.html?search=1
moi,Son kem lì Romand Lip Driver On Your Lips - Tặng kèm móc khóa đính hạt siêu dễ thương,199000.00,0,https://www.lazada.vn/products/son-kem-li-romand-lip-driver-on-your-lips-tang-kem-moc-khoa-dinh-hat-sieu-de-thuong-i279396006-s435888618.html?search=1
moi,Sét 5 son sáp Hold Live,179000.00,28,https://www.lazada.vn/products/set-5-son-sap-hold-live-i272472441-s413168039.html?search=1
moi,Son lì mịn môi L'Oreal Paris Color Riche Matte 3.7g,195000.00,1967,https://www.lazada.vn/products/son-li-min-moi-loreal-paris-color-riche-matte-37g-i257714775-s356155059.html?search=1
moi,Son Kem Lì Black Rouge Air Fit Velvet Tint [Best Seller],119000.00,214,https://www.lazada.vn/products/son-kem-li-black-rouge-air-fit-velvet-tint-best-seller-i254265605-s364794429.html?search=1
moi,"Son môi VIBELY cao cấp, son kem - [ToTo Shop]",55000.00,182,https://www.lazada.vn/products/son-moi-vibely-cao-cap-son-kem-toto-shop-i257442109-s360075930.html?search=1
moi,"Set Son Kem Holdlive HOLD LIVE Light Matte Lip Glaze, Hold LIve",109000.00,61,https://www.lazada.vn/products/set-son-kem-holdlive-hold-live-light-matte-lip-glaze-hold-live-i269078192-s393976889.html?search=1
moi,SON KEM LÌ SIÊU MỊN BLACK ROUGE AIR FIT VELVET TINT VERSION 2,109000.00,250,https://www.lazada.vn/products/son-kem-li-sieu-min-black-rouge-air-fit-velvet-tint-version-2-i257203310-s354672502.html?search=1
moi,Son Kem Chuẩn Lì Giữ Màu 16h Maybelline New York Super Stay Matte Ink 5ml,172000.00,226,https://www.lazada.vn/products/son-kem-chuan-li-giu-mau-16h-maybelline-new-york-super-stay-matte-ink-5ml-i258092862-s357583164.html?search=1
moi,Son thỏi lì siêu nhẹ môi Baby Sexy Ver1 Kèm quà tri ân.,88000.00,226,https://www.lazada.vn/products/son-thoi-li-sieu-nhe-moi-baby-sexy-ver1-kem-qua-tri-an-i254143920-s343686762.html?search=1
moi,Son Miss Rôse 3D Trắng Với 6 Tông Màu Sang Chảnh,21000.00,62,https://www.lazada.vn/products/son-miss-rose-3d-trang-voi-6-tong-mau-sang-chanh-i273640155-s417344133.html?search=1
moi,Son kem lì nhẹ môi cao cấp Rouge Signature L’Oréal Paris 7ml,232000.00,165,https://www.lazada.vn/products/son-kem-li-nhe-moi-cao-cap-rouge-signature-loreal-paris-7ml-i264100837-s378274242.html?search=1
moi,Set 5 Son Kem Hold Live Morandi Orchid Love Matte Lip Chính Hãng Holdlive nội địa Trung HL270,169000.00,9,https://www.lazada.vn/products/set-5-son-kem-hold-live-morandi-orchid-love-matte-lip-chinh-hang-holdlive-noi-dia-trung-hl270-i272474945-s429200686.html?search=1
moi,Son Xăm WOW  L1651,29000.00,85,https://www.lazada.vn/products/son-xam-wow-l1651-i268354359-s399486930.html?search=1
moi,Son bậm môi Matte,27550,219,https://www.lazada.vn/products/son-bam-moi-matte-i246748039-s318005399.html?search=1
moi,SON KEM GẤC DỀN MẸ KEN COMBO 1 SON 1 DƯỠNG MÀU ĐỎ TƯƠI-CHẤT SON LỲ BỀN MÀU AN TOÀN TƯƠI MƯỚT MÔI,250000.00,1,https://www.lazada.vn/products/son-kem-gac-den-me-ken-combo-1-son-1-duong-mau-do-tuoi-chat-son-ly-ben-mau-an-toan-tuoi-muot-moi-i246122424-s315999351.html?search=1
moi,Son Kem Lì Chou Chou Professional Matt Lip Color,70000.00,0,https://www.lazada.vn/products/son-kem-li-chou-chou-professional-matt-lip-color-i279132910-s435188455.html?search=1
moi,Son lì mịn môi L'Oreal Paris Color Riche Matte 3.7g,195000.00,1967,https://www.lazada.vn/products/son-li-min-moi-loreal-paris-color-riche-matte-37g-i257714775-s356155059.html?search=1
moi,Son Kem Lì Black Rouge Air Fit Velvet Tint [Best Seller],119000.00,214,https://www.lazada.vn/products/son-kem-li-black-rouge-air-fit-velvet-tint-best-seller-i254265605-s364794429.html?search=1
moi,"Son môi VIBELY cao cấp, son kem - [ToTo Shop]",55000.00,182,https://www.lazada.vn/products/son-moi-vibely-cao-cap-son-kem-toto-shop-i257442109-s360075930.html?search=1
moi,"Set Son Kem Holdlive HOLD LIVE Light Matte Lip Glaze, Hold LIve",109000.00,61,https://www.lazada.vn/products/set-son-kem-holdlive-hold-live-light-matte-lip-glaze-hold-live-i269078192-s393976889.html?search=1
moi,SON KEM LÌ SIÊU MỊN BLACK ROUGE AIR FIT VELVET TINT VERSION 2,109000.00,250,https://www.lazada.vn/products/son-kem-li-sieu-min-black-rouge-air-fit-velvet-tint-version-2-i257203310-s354672502.html?search=1
moi,Son kem lì Bbia Last Velvet Lip Tint màu 17 - cam hồng coral,150000.00,12,https://www.lazada.vn/products/son-kem-li-bbia-last-velvet-lip-tint-mau-17-cam-hong-coral-i265722898-s382720010.html?search=1
moi,Son Miss Rôse 3D Đen Với 6 Tông Màu Sang Chảnh,21000.00,0,https://www.lazada.vn/products/son-miss-rose-3d-den-voi-6-tong-mau-sang-chanh-i279648599-s436520472.html?search=1
moi,Son kem Fresh Creamy - thương hiệu Zureo Hàn Quốc ,159000.00,0,https://www.lazada.vn/products/son-kem-fresh-creamy-thuong-hieu-zureo-han-quoc-i212831228-s266548640.html?search=1
moi,Son môi Nhật Bản,300000.00,0,https://www.lazada.vn/products/son-moi-nhat-ban-i246378166-s316531526.html?search=1
moi,Son Gió Moodmatcher Luxe Mỹ,105000.00,4,https://www.lazada.vn/products/son-gio-moodmatcher-luxe-my-i210148012-s264435006.html?search=1
moi,Son Kem Chuẩn Lì Giữ Màu 16h Maybelline New York Super Stay Matte Ink 5ml,172000.00,226,https://www.lazada.vn/products/son-kem-chuan-li-giu-mau-16h-maybelline-new-york-super-stay-matte-ink-5ml-i258092862-s357583164.html?search=1
moi,Son thỏi lì siêu nhẹ môi Baby Sexy Ver1 Kèm quà tri ân.,88000.00,226,https://www.lazada.vn/products/son-thoi-li-sieu-nhe-moi-baby-sexy-ver1-kem-qua-tri-an-i254143920-s343686762.html?search=1
moi,Son Miss Rôse 3D Trắng Với 6 Tông Màu Sang Chảnh,21000.00,62,https://www.lazada.vn/products/son-miss-rose-3d-trang-voi-6-tong-mau-sang-chanh-i273640155-s417344133.html?search=1
moi,Son kem lì nhẹ môi cao cấp Rouge Signature L’Oréal Paris 7ml,232000.00,165,https://www.lazada.vn/products/son-kem-li-nhe-moi-cao-cap-rouge-signature-loreal-paris-7ml-i264100837-s378274242.html?search=1
moi,Set 5 Son Kem Hold Live Morandi Orchid Love Matte Lip Chính Hãng Holdlive nội địa Trung HL270,169000.00,9,https://www.lazada.vn/products/set-5-son-kem-hold-live-morandi-orchid-love-matte-lip-chinh-hang-holdlive-noi-dia-trung-hl270-i272474945-s429200686.html?search=1
moi,Son Xăm WOW  L1651,29000.00,85,https://www.lazada.vn/products/son-xam-wow-l1651-i268354359-s399486930.html?search=1
moi,Son STYLE 71 Hàn Quốc ( Màu cam tươi #004),120000.00,0,https://www.lazada.vn/products/son-style-71-han-quoc-mau-cam-tuoi-004-i279774165-s436766398.html?search=1
moi,Son kem lì KIMUSE,80000.00,0,https://www.lazada.vn/products/son-kem-li-kimuse-i257214492-s354354848.html?search=1
moi,Son kem nhung siêu lì và mềm môi Gella's,29000.00,40,https://www.lazada.vn/products/son-kem-nhung-sieu-li-va-mem-moi-gellas-i273300526-s416698326.html?search=1
moi,Son kem lì siêu nhẹ môi Baby Sexy (Kèm son dưỡng+quà tri ân),119000.00,130,https://www.lazada.vn/products/son-kem-li-sieu-nhe-moi-baby-sexy-kem-son-duongqua-tri-an-i254453231-s343672939.html?search=1
moi,Son kem lì NYX Professional Makeup Soft Matte Lip Cream 8ml,190000.00,0,https://www.lazada.vn/products/son-kem-li-nyx-professional-makeup-soft-matte-lip-cream-8ml-i263596341-s376936268.html?search=1
moi,Son diorific mat 540 Magicque màu hồng cam hàng tester không hộp,880000.00,0,https://www.lazada.vn/products/son-diorific-mat-540-magicque-mau-hong-cam-hang-tester-khong-hop-i279748719-s436754028.html?search=1
moi,Son bậm môi Matte,27550,219,https://www.lazada.vn/products/son-bam-moi-matte-i246748039-s318005399.html?search=1
moi,SON KEM GẤC DỀN MẸ KEN COMBO 1 SON 1 DƯỠNG MÀU ĐỎ TƯƠI-CHẤT SON LỲ BỀN MÀU AN TOÀN TƯƠI MƯỚT MÔI,250000.00,1,https://www.lazada.vn/products/son-kem-gac-den-me-ken-combo-1-son-1-duong-mau-do-tuoi-chat-son-ly-ben-mau-an-toan-tuoi-muot-moi-i246122424-s315999351.html?search=1
moi,Son Kem Lì Chou Chou Professional Matt Lip Color,70000.00,0,https://www.lazada.vn/products/son-kem-li-chou-chou-professional-matt-lip-color-i279132910-s435188455.html?search=1
moi,Son kem lì Bbia Last Velvet Lip Tint màu 17 - cam hồng coral,150000.00,12,https://www.lazada.vn/products/son-kem-li-bbia-last-velvet-lip-tint-mau-17-cam-hong-coral-i265722898-s382720010.html?search=1
moi,Son Miss Rôse 3D Đen Với 6 Tông Màu Sang Chảnh,21000.00,0,https://www.lazada.vn/products/son-miss-rose-3d-den-voi-6-tong-mau-sang-chanh-i279648599-s436520472.html?search=1
moi,Son Bourjois. Velvet #07 Nude,140000.00,0,https://www.lazada.vn/products/son-bourjois-velvet-07-nude-i260088963-s364289057.html?search=1
moi,[3CE] Son 3CE Velvet Lip Tint #daffodil Đỏ đất,239000.00,0,https://www.lazada.vn/products/3ce-son-3ce-velvet-lip-tint-daffodil-do-dat-i280096726-s437490005.html?search=1
moi,Son novo 9 ô 9 màu thời thượng,45000.00,0,https://www.lazada.vn/products/son-novo-9-o-9-mau-thoi-thuong-i249176558-s327694181.html?search=1
moi,Son Dog Gold Charm thỏi lỳ,159000.00,0,https://www.lazada.vn/products/son-dog-gold-charm-thoi-ly-i252902116-s337419970.html?search=1
moi,[3CE] Son Kem 3CE Soft Lip Lacquer,240000.00,0,https://www.lazada.vn/products/3ce-son-kem-3ce-soft-lip-lacquer-i244299012-s312984464.html?search=1
moi,Son lì quý tộc siêu sang chảnh cho quý cô sành điệu sang chảnh,130000.00,0,https://www.lazada.vn/products/son-li-quy-toc-sieu-sang-chanh-cho-quy-co-sanh-dieu-sang-chanh-i279932036-s437006759.html?search=1
moi,Son kem Fresh Creamy - thương hiệu Zureo Hàn Quốc ,159000.00,0,https://www.lazada.vn/products/son-kem-fresh-creamy-thuong-hieu-zureo-han-quoc-i212831228-s266548640.html?search=1
moi,Son môi Nhật Bản,300000.00,0,https://www.lazada.vn/products/son-moi-nhat-ban-i246378166-s316531526.html?search=1
moi,Son Gió Moodmatcher Luxe Mỹ,105000.00,4,https://www.lazada.vn/products/son-gio-moodmatcher-luxe-my-i210148012-s264435006.html?search=1
moi,Son STYLE 71 Hàn Quốc ( Màu cam tươi #004),120000.00,0,https://www.lazada.vn/products/son-style-71-han-quoc-mau-cam-tuoi-004-i279774165-s436766398.html?search=1
moi,Son kem lì KIMUSE,80000.00,0,https://www.lazada.vn/products/son-kem-li-kimuse-i257214492-s354354848.html?search=1
moi,Son kem nhung siêu lì và mềm môi Gella's,29000.00,40,https://www.lazada.vn/products/son-kem-nhung-sieu-li-va-mem-moi-gellas-i273300526-s416698326.html?search=1
