category,price,pro_name,pro_url,review_num
trang-diem-mat,49000 ,"8 Khuôn vẽ chân mày, Khuôn kẻ chân mày dáng chuẩn",https://www.lazada.vn/products/8-khuon-ve-chan-may-khuon-ke-chan-may-dang-chuan-i259577547-s362657100.html?search=1,3
trang-diem-mat,15000 ,Chì Kẻ Mày Drawing Color Geometry Hàng Nội Địa Trung,https://www.lazada.vn/products/chi-ke-may-drawing-color-geometry-hang-noi-dia-trung-i257686370-s356606560.html?search=1,106
trang-diem-mat,65000 ,Bảng Phấn mắt Lameila 35 màu nội địa Trung,https://www.lazada.vn/products/bang-phan-mat-lameila-35-mau-noi-dia-trung-i271570634-s408020315.html?search=1,3
trang-diem-mat,35000 ,SÁP MẮT NHŨ DẠNG THỎI NOVO,https://www.lazada.vn/products/sap-mat-nhu-dang-thoi-novo-i214317360-s268479698.html?search=1,245
trang-diem-mat,99000 ,THƯỚC ĐỊNH KHUNG LÔNG MÀY - KHUÔN KẺ LÔNG MÀY - KHUÔN KẺ CHÂN MÀY,https://www.lazada.vn/products/thuoc-dinh-khung-long-may-khuon-ke-long-may-khuon-ke-chan-may-i223254054-s281227873.html?search=1,25
trang-diem-mat,13200 ,Chì vặn kẻ chân mày ngang chống nước Keep color,https://www.lazada.vn/products/chi-van-ke-chan-may-ngang-chong-nuoc-keep-color-i248758035-s326307416.html?search=1,51
trang-diem-mat,24000 ,Bảng phấn mắt 10 màu Colour Geometry Lameila CG22,https://www.lazada.vn/products/bang-phan-mat-10-mau-colour-geometry-lameila-cg22-i248092119-s323813597.html?search=1,100
trang-diem-mat,79000 ,BỘ 3 MASCARA MAY BELINE 3 TRONG 1,https://www.lazada.vn/products/bo-3-mascara-may-beline-3-trong-1-i252203881-s335596402.html?search=1,11
trang-diem-mat,49000 ,"[TẶNG GƯƠNG MINI] Hộp chì kẻ chân mày (Gồm bút chì, 3 khuôn kẻ, 3 ruột bút chì) NOVO #42525",https://www.lazada.vn/products/tang-guong-mini-hop-chi-ke-chan-may-gom-but-chi-3-khuon-ke-3-ruot-but-chi-novo-42525-i238123226-s303881485.html?search=1,129
trang-diem-mat,39000 ,Bút Xăm Hình Đa Năng 3trong1,https://www.lazada.vn/products/but-xam-hinh-da-nang-3trong1-i218562012-s274274508.html?search=1,49
trang-diem-mat,23000 ,Bút Kẻ Lông Mày Gẩy Sợi 4D Fine Skech Miking Pretty,https://www.lazada.vn/products/but-ke-long-may-gay-soi-4d-fine-skech-miking-pretty-i256286781-s351170230.html?search=1,67
trang-diem-mat,23000 ,(GIÁ RẺ) Bảng Màu Mắt Phấn Mắt 10 Màu EyeShadow Matte Ánh Nhũ  Lameila Color play L0109,https://www.lazada.vn/products/gia-re-bang-mau-mat-phan-mat-10-mau-eyeshadow-matte-anh-nhu-lameila-color-play-l0109-i266434295-s386468646.html?search=1,53
trang-diem-mat,29000 ,HỘP PHẤN MẮT EYES EYESHADOW COLOR PLAY PHIÊN BẢN HOA ANH ĐÀO L0104,https://www.lazada.vn/products/hop-phan-mat-eyes-eyeshadow-color-play-phien-ban-hoa-anh-dao-l0104-i266264857-s385852092.html?search=1,17
trang-diem-mat,44000 ,Bộ Khuôn Kẻ Con Dấu In Lông Mày SHEZI,https://www.lazada.vn/products/bo-khuon-ke-con-dau-in-long-may-shezi-i170574657-s186530793.html?search=1,62
trang-diem-mat,29000 ,Kẻ mắt nước Eyeliner Maycreate,https://www.lazada.vn/products/ke-mat-nuoc-eyeliner-maycreate-i232401093-s295330187.html?search=1,93
trang-diem-mat,97000 ,Bảng Phấn Mắt NUDE HUDAMOJI,https://www.lazada.vn/products/bang-phan-mat-nude-hudamoji-i266364039-s386144390.html?search=1,1
trang-diem-mat,24000 ,Bảng phấn mắt Play Color Eyes Lameila PC23,https://www.lazada.vn/products/bang-phan-mat-play-color-eyes-lameila-pc23-i246760360-s317892827.html?search=1,183
trang-diem-mat,39000 ,[FS 99K + COMBO GIẢM GIÁ 12K] Combo 3 dụng cụ hỗ trợ trang điểm cho mắt - Bộ combo đầy đủ hoàn hảo cho bạn gái - Lamdepdeal,https://www.lazada.vn/products/fs-99k-combo-giam-gia-12k-combo-3-dung-cu-ho-tro-trang-diem-cho-mat-bo-combo-day-du-hoan-hao-cho-ban-gai-lamdepdeal-i212449624-s266100369.html?search=1,150
trang-diem-mat,29000 ,Bảng Phấn Mắt Play Color Geo 10 Bản New,https://www.lazada.vn/products/bang-phan-mat-play-color-geo-10-ban-new-i255345960-s348246339.html?search=1,323
trang-diem-mat,50000 ,HOT SET GEL NHŨ MẮT KIM TUYẾN 6 CÂY #STILA,https://www.lazada.vn/products/hot-set-gel-nhu-mat-kim-tuyen-6-cay-stila-i273106068-s415738346.html?search=1,2
trang-diem-mat,23000 ,(GIÁ RẺ) Bảng Màu Mắt Phấn Mắt 10 Màu EyeShadow Matte Ánh Nhũ  Lameila Color play L0109,https://www.lazada.vn/products/gia-re-bang-mau-mat-phan-mat-10-mau-eyeshadow-matte-anh-nhu-lameila-color-play-l0109-i266434295-s386468646.html?search=1,53
trang-diem-mat,29000 ,HỘP PHẤN MẮT EYES EYESHADOW COLOR PLAY PHIÊN BẢN HOA ANH ĐÀO L0104,https://www.lazada.vn/products/hop-phan-mat-eyes-eyeshadow-color-play-phien-ban-hoa-anh-dao-l0104-i266264857-s385852092.html?search=1,17
trang-diem-mat,44000 ,Bộ Khuôn Kẻ Con Dấu In Lông Mày SHEZI,https://www.lazada.vn/products/bo-khuon-ke-con-dau-in-long-may-shezi-i170574657-s186530793.html?search=1,62
trang-diem-mat,169000 ,Bảng phấn mắt nhũ kim tuyến Unicorn Glamierre Glitter 20 màu,https://www.lazada.vn/products/bang-phan-mat-nhu-kim-tuyen-unicorn-glamierre-glitter-20-mau-i249651805-s329180392.html?search=1,2
