price,pro_name,pro_url,review_num
45000 ,BỘ CỌ TRANG  ĐIỂM 12 CÂY,https://www.lazada.vn/products/bo-co-trang-diem-12-cay-i215671340-s270210916.html?search=1,213
89000 ,Gel bôi trơn Durex Play Classic 100ml,https://www.lazada.vn/products/gel-boi-tron-durex-play-classic-100ml-i150499210-s158168933.html?search=1,61
305000 ,Xịt khoáng dành cho da dầu mụn La Roche Posay Serozinc 300ML tặng Micellar Water 50ML,https://www.lazada.vn/products/xit-khoang-danh-cho-da-dau-mun-la-roche-posay-serozinc-300ml-tang-micellar-water-50ml-i256328087-s350781329.html?search=1,152
36000 ,SÁP MẮT NHŨ DẠNG THỎI NOVO,https://www.lazada.vn/products/sap-mat-nhu-dang-thoi-novo-i214317360-s268479698.html?search=1,181
699000 ,Bộ đôi dưỡng chất khoáng cô đặc Vichy Mineral 89 50ml và Kem dưỡng ngăn ngừa lão hóa Lifactiv ban đêm 15ml,https://www.lazada.vn/products/bo-doi-duong-chat-khoang-co-dac-vichy-mineral-89-50ml-va-kem-duong-ngan-ngua-lao-hoa-lifactiv-ban-dem-15ml-i266712382-s387160738.html?search=1,9
138600 ,Kem nền mịn da dạng lỏng L'Oreal Paris True match Liquid Foundation 30ml,https://www.lazada.vn/products/kem-nen-min-da-dang-long-loreal-paris-true-match-liquid-foundation-30ml-i258028291-s357407052.html?search=1,761
79000 ,Mặt Nạ Dưỡng Trắng Da BƠ NATUREBY HÀN QUỐC ( 1 bịch 10 chiếc ),https://www.lazada.vn/products/mat-na-duong-trang-da-bo-natureby-han-quoc-1-bich-10-chiec-i225177048-s284150288.html?search=1,38
36000 ,Bao Cao Su Cho Boss Kéo Dài Thời Gian Gân Gai Hộp 12 Cái,https://www.lazada.vn/products/bao-cao-su-cho-boss-keo-dai-thoi-gian-gan-gai-hop-12-cai-i210339175-s286721179.html?search=1,195
58000 ,COMBO TẮM TRẮNG VÀ KEM DƯỠNG TRẮNG BODY MỀM A COSMETICS,https://www.lazada.vn/products/combo-tam-trang-va-kem-duong-trang-body-mem-a-cosmetics-i269572842-s396118683.html?search=1,13
125000 ,Bộ 4 Siêu trắng da mịn da cấp tốc : Gồm 1 Chai Kỳ + 1 Chai tắm + 1 hủ Kem body A + 1 Hủ Kích trắng x6,https://www.lazada.vn/products/bo-4-sieu-trang-da-min-da-cap-toc-gom-1-chai-ky-1-chai-tam-1-hu-kem-body-a-1-hu-kich-trang-x6-i260157161-s364285794.html?search=1,39
130000 ,"Máy Triệt Lông, Máy Tẩy Lông Mu Mua Ngay Máy Cạo Lông Toàn Thân Kemei Nhỏ Gọn, Triệt Lông Hiệu Quả, An Toàn Cho Da - Bh 1 Đổi 1",https://www.lazada.vn/products/may-triet-long-may-tay-long-mu-mua-ngay-may-cao-long-toan-than-kemei-nho-gon-triet-long-hieu-qua-an-toan-cho-da-bh-1-doi-1-i246688028-s317571568.html?search=1,237
76000 ,Than Hoạt Tính Trắng Răng SMILE UP - 100gr ( SMU03),https://www.lazada.vn/products/than-hoat-tinh-trang-rang-smile-up-100gr-smu03-i208979661-s260018259.html?search=1,337
641000 ,Máy Đo Huyết Áp Bắp Tay Omron Hem-8712 + Tặng Bộ Đổi Nguồn Và Nhiệt Kế Điện Tử Gia Đình (OEM),https://www.lazada.vn/products/may-do-huyet-ap-bap-tay-omron-hem-8712-tang-bo-doi-nguon-va-nhiet-ke-dien-tu-gia-dinh-oem-i101953884-s102322429.html?search=1,488
85000 ,Bao cao su gia đình cao cấp VRT Excellent - Hộp 144 cái,https://www.lazada.vn/products/bao-cao-su-gia-dinh-cao-cap-vrt-excellent-hop-144-cai-i134584366-s136198307.html?search=1,254
220000 ,"[GIẢM GIÁ CỰC SỐC] Máy uốn tóc xoăn ViVid - máy uốn tóc mini, máy uốn tóc đa năng, máy uốn tóc tự xoay, máy uốn tóc vivid, máy uốn tóc tự động + Khuyến mãi 1 lược mini, 2 kẹp tóc - [TIDUMART]",https://www.lazada.vn/products/giam-gia-cuc-soc-may-uon-toc-xoan-vivid-may-uon-toc-mini-may-uon-toc-da-nang-may-uon-toc-tu-xoay-may-uon-toc-vivid-may-uon-toc-tu-dong-khuyen-mai-1-luoc-mini-2-kep-toc-tidumart-i266482446-s386596566.html?search=1,34
