url
https://www.lazada.vn/products/xit-chong-nang-bao-ve-da-khong-troi-cao-cap-maycreate-spf35-150ml-hang-chinh-hang-i277018666-s428846030.html?spm=a2o4n.searchlistcategory.list.1.38501b735Q8kcy&search=1
https://www.lazada.vn/products/mat-na-sui-bot-thai-doc-da-detox-blanc-i264682947-s379626056.html?spm=a2o4n.searchlistcategory.list.7.38501b735Q8kcy&search=1
https://www.lazada.vn/products/kem-zoley-xanh-tri-mun-vet-tham-duong-trang-10g-chinh-hang-i227351024-s287995481.html?spm=a2o4n.searchlistcategory.list.13.38501b735Q8kcy&search=1
https://www.lazada.vn/products/kem-chong-nang-eliza-helena-uv50-thai-lan-i170100934-s186046352.html?spm=a2o4n.searchlistcategory.list.25.38501b735Q8kcy&search=1
https://www.lazada.vn/products/mat-na-duong-trang-da-bo-natureby-han-quoc-1-bich-10-chiec-i225177048-s284150288.html?spm=a2o4n.searchlistcategory.list.33.38501b735Q8kcy&search=1
https://www.lazada.vn/products/combo-sua-tam-rose-hoa-hong-500ml-va-sua-duong-the-rose-hoa-hong-250ml-nhan-hieu-lamont-en-provence-i244678699-s313673710.html?spm=a2o4n.searchlistcategory.list.1.4a2540d6wtSZHq&search=1
https://www.lazada.vn/products/tay-te-bao-chet-body-gel-gold-whitening-350ml-i203228985-s253529024.html?spm=a2o4n.searchlistcategory.list.19.4a2540d6wtSZHq&search=1
https://www.lazada.vn/products/kem-massage-tan-mo-gung-ot-ngan-binh-150g-tang-1-thuoc-day-i191061597-s201117310.html?spm=a2o4n.searchlistcategory.list.55.4a2540d6wtSZHq&search=1
https://www.lazada.vn/products/trang-da-bat-tone-khong-lo-ve-gia-kem-duong-da-toan-than-white-body-i244010387-s312574967.html?spm=a2o4n.searchlistcategory.list.57.4a2540d6wtSZHq&search=1
https://www.lazada.vn/products/gel-lot-mat-na-l-glutathione-han-quoc-net220ml-i221405759-s278417303.html?spm=a2o4n.searchlistcategory.list.29.1b5e40d64vmgcK&search=1
https://www.lazada.vn/products/sac-tien-today-tay-te-bao-chet-120ml-i218066806-s273426835.html?spm=a2o4n.searchlistcategory.list.77.1b5e40d64vmgcK&search=1
https://www.lazada.vn/products/combo-2-chai-sua-tam-chinh-hang-han-quoc-arriver-body-wash-750ml-i247043104-s318763920.html?spm=a2o4n.searchlistcategory.list.15.7d4f40d6MsvhV3&search=1
