price,pro_name,pro_url,review_num
151000,Mascara Dài Và Dày Mi Maybelline Lash...,https://tiki.vn/mascara-dai-va-day-mi-maybelline-lash-sensation-mascara-den-10ml-p500669.html?src=category-page-1520&2hi=1,102
31000,Silcot Bông Trang Điểm (bông tẩy trang) Nhật...,https://tiki.vn/silcot-bong-trang-diem-bong-tay-trang-nhat-ban-cao-cap-hop-66-mieng-p483173.html?src=category-page-1520&2hi=0,95
57900,Combo Sữa Rửa Mặt Chiết Xuất Từ Gạo 3W...,https://tiki.vn/combo-sua-rua-mat-chiet-xuat-tu-gao-3w-clinic-brown-rice-foam-cleansing-100ml-sua-rua-mat-chiet-xuat-tu-tra-xanh-3w-clinic-green-tea-foam-cleansing-100ml-p507131.html?src=category-page-1520&2hi=1,131
106000,Nước Tẩy Trang Dưỡng Ẩm L'Oreal Paris...,https://tiki.vn/nuoc-tay-trang-duong-am-l-oreal-paris-micellar-water-400ml-p1021867.html?src=category-page-1520&2hi=1,71
94000,Bao Cao Su Durex Kingtex (12 Cái / Hộp),https://tiki.vn/bao-cao-su-durex-kingtex-12-cai-hop-p767101.html?src=category-page-1520&2hi=1,49
35000,Combo Mascara Dầu Dừa Dưỡng Mi Milaganics +...,https://tiki.vn/combo-mascara-dau-dua-duong-mi-milaganics-tinh-chat-duong-moi-lip-gloss-milaganics-p440261.html?src=category-page-1520&2hi=1,572
110000,Sữa Rửa Mặt Cetaphil Gentle Skin Cleanser...,https://tiki.vn/sua-rua-mat-cetaphil-gentle-skin-cleanser-125ml-p1362445.html?src=category-page-1520&2hi=1,69
40000,"Son Trà Xanh Thiên Nhiên Dưỡng Môi, Giảm...",https://tiki.vn/son-tra-xanh-thien-nhien-duong-moi-giam-tham-milaganics-4-5g-p524810.html?src=category-page-1520&2hi=1,431
99000,Ghế Kê Chân Toilet Squatpro EUKO,https://tiki.vn/ghe-ke-chan-toilet-squatpro-euko-p975944.html?src=category-page-1520&2hi=1,23
54000,Tinh Dầu Sả Chanh Milaganics (10ml),https://tiki.vn/tinh-dau-sa-chanh-milaganics-10ml-p432958.html?src=category-page-1520&2hi=1,95
17000,Bột Yến Mạch Khoai Tây Dưỡng Trắng Da...,https://tiki.vn/bot-yen-mach-khoai-tay-duong-trang-da-milaganics-100g-p594946.html?src=category-page-1520&2hi=1,13
16000,Bột Khoai Tây Milaganics 100g,https://tiki.vn/bot-khoai-tay-milaganics-100g-p568974.html?src=category-page-1520&2hi=1,64
229000,Nước Xịt Khoáng Dưỡng Da Vichy 150ml -...,https://tiki.vn/nuoc-xit-khoang-duong-da-vichy-150ml-100829485-p411327.html?src=category-page-1520&2hi=1,127
